0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:48:43 +0530] "GET /Ebook/checkout.jsp HTTP/1.1" 200 9418
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:48:50 +0530] "GET /Ebook/all_new_book.jsp HTTP/1.1" 200 10612
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:49:13 +0530] "GET /Ebook/checkout.jsp HTTP/1.1" 200 9418
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:49:29 +0530] "POST /Ebook/order HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:49:29 +0530] "GET /Ebook/OrderSuccess.jsp HTTP/1.1" 200 6030
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:49:33 +0530] "GET /Ebook/order.jsp HTTP/1.1" 200 6245
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:49:43 +0530] "GET /Ebook/checkout.jsp HTTP/1.1" 200 9418
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:49:49 +0530] "GET /Ebook/remove_book?cid=68&&bid=37&&uid=21 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:49:49 +0530] "GET /Ebook/checkout.jsp HTTP/1.1" 200 9188
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:50:08 +0530] "GET /Ebook/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:50:08 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 20306
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:50:10 +0530] "GET /Ebook/PLogin.jsp HTTP/1.1" 200 7072
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:50:18 +0530] "GET /Ebook/RegPublisher.jsp HTTP/1.1" 200 8825
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:50:34 +0530] "GET /Ebook/Login.jsp HTTP/1.1" 200 6977
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:50:42 +0530] "POST /Ebook/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:50:42 +0530] "GET /Ebook/admin/Home.jsp HTTP/1.1" 200 6896
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:50:42 +0530] "GET /Ebook/admin/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:50:44 +0530] "GET /Ebook/admin/order_books.jsp HTTP/1.1" 200 12743
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:51:08 +0530] "GET /Ebook/admin/Home.jsp HTTP/1.1" 200 6896
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:52:23 +0530] "GET /Ebook/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:52:23 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 20306
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:52:59 +0530] "GET /Ebook/Login.jsp HTTP/1.1" 200 7056
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:53:15 +0530] "POST /Ebook/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:53:15 +0530] "GET /Ebook/admin/Home.jsp HTTP/1.1" 200 6896
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:53:18 +0530] "GET /Ebook/admin/p_allbook_see.jsp HTTP/1.1" 200 11807
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:53:27 +0530] "GET /Ebook/admin/Home.jsp HTTP/1.1" 200 6896
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:53:29 +0530] "GET /Ebook/admin/all_books.jsp HTTP/1.1" 200 14942
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:53:29 +0530] "GET /Ebook/Book/python1.png HTTP/1.1" 304 -
