127.0.0.1 - - [18/Mar/2022:07:44:44 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:02:33 +0530] "GET /Ebook/admin/style.css HTTP/1.1" 200 161
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:14:57 +0530] "GET /Ebook/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:14:57 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 15796
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:15:00 +0530] "GET /Ebook/Login.jsp HTTP/1.1" 200 6752
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:15:10 +0530] "POST /Ebook/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:15:10 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 16092
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:15:16 +0530] "GET /Ebook/setting.jsp HTTP/1.1" 200 7658
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:16:42 +0530] "GET /Ebook/PLogin.jsp HTTP/1.1" 200 6775
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:16:49 +0530] "POST /Ebook/plogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:16:49 +0530] "GET /Ebook/PLogin.jsp HTTP/1.1" 200 6858
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:17:00 +0530] "POST /Ebook/plogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:17:00 +0530] "GET /Ebook/PLogin.jsp HTTP/1.1" 200 6858
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:17:07 +0530] "GET /Ebook/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:17:07 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 15796
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:17:10 +0530] "GET /Ebook/PLogin.jsp HTTP/1.1" 200 6768
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:17:26 +0530] "POST /Ebook/plogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:17:27 +0530] "GET /Ebook/publisher/psetting.jsp HTTP/1.1" 200 7783
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:17:27 +0530] "GET /Ebook/publisher/style.css HTTP/1.1" 200 161
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:41:25 +0530] "GET /Ebook/publisher/allpublishbook.jsp HTTP/1.1" 200 7321
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:41:25 +0530] "GET /Ebook/publisher/style.css HTTP/1.1" 200 161
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:41:33 +0530] "GET /Ebook/publisher/psetting.jsp HTTP/1.1" 200 7783
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:42:10 +0530] "GET /Ebook/publisher/allpublishbook.jsp HTTP/1.1" 200 7321
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:50:15 +0530] "GET /Ebook/publisher/psetting.jsp HTTP/1.1" 200 7783
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:50:23 +0530] "GET /Ebook/publisher/publisherseeorder.jsp HTTP/1.1" 200 5698
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:50:29 +0530] "GET /Ebook/publisher/psetting.jsp HTTP/1.1" 200 7783
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:50:33 +0530] "GET /Ebook/publisher/peditprofile.jsp HTTP/1.1" 200 8181
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:52:21 +0530] "GET /Ebook/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:52:21 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 15796
